filter_method,classifier,accuracy,precision,recall,F1,MCC,Balanced_accuracy,total_time,features
KENDALL,knn,0.941974731,0.852789977,0.832370352,0.8408032663684544,0.8923245300389314,0.832370352,0.1589360237121582,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126036,0.8960688329485713,0.7831385001693052,0.5579073429107666,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974731,0.852789977,0.832370352,0.8408032663684544,0.8923245300389314,0.832370352,0.14090538024902344,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126036,0.8960688329485713,0.7831385001693052,0.5829730033874512,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974731,0.852789977,0.832370352,0.8408032663684544,0.8923245300389314,0.832370352,0.1418919563293457,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126036,0.8960688329485713,0.7831385001693052,0.5760939121246338,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974731,0.852789977,0.832370352,0.8408032663684544,0.8923245300389314,0.832370352,0.14513611793518066,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126036,0.8960688329485713,0.7831385001693052,0.5578958988189697,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974731,0.852789977,0.832370352,0.8408032663684544,0.8923245300389314,0.832370352,0.15679383277893066,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126036,0.8960688329485713,0.7831385001693052,0.566558838,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974731,0.852789977,0.832370352,0.8408032663684544,0.8923245300389314,0.832370352,0.15895485877990723,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126036,0.8960688329485713,0.7831385001693052,0.5629239082336426,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974731,0.852789977,0.832370352,0.8408032663684544,0.8923245300389314,0.832370352,0.1450505256652832,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126036,0.8960688329485713,0.7831385001693052,0.5778610706329346,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
