user,combination,accuracy,precision,recall,F1,MCC,Balanced_accuracy,sensitivity,specificity,number_features
507,OriginalRUN_svm,0.9431818181818182,0.7669019635777227,0.7836611295681063,0.7747726185941575,0.8876859267928177,0.7836611295681063,0.7836611295681063,0.9801165396683101,1.3333333333333333
507,OriginalWOA_knn,0.9638888888888888,0.8583103205478364,0.8195946843853821,0.8306105799631296,0.9280876583566927,0.8195946843853821,0.8195946843853821,0.9853493584063878,4.066666666666666
507,OriginalWOA_svm,0.9482323232323233,0.7715158664072664,0.786905869324474,0.778752706926767,0.8976493526431173,0.786905869324474,0.786905869324474,0.9814410057018961,1.9666666666666666
507,PPSO_knn,0.961111111111111,0.8183199848766758,0.7909737910668143,0.7982150826197029,0.9226170667746321,0.7909737910668143,0.7909737910668143,0.9844992828592578,4.233333333333333
507,PPSO_svm,0.953030303030303,0.7735901184400183,0.7891694352159467,0.7809472852407195,0.9071064997592225,0.7891694352159467,0.7891694352159467,0.982720753025549,2.3333333333333335
508,BaseDE_knn,0.9816176470588236,0.9159005696984097,0.8887169590643275,0.8947107393483271,0.9574455417121204,0.8887169590643275,0.8887169590643275,0.9909014550045389,12.2
508,BaseDE_svm,0.9855392156862746,0.9384678759287012,0.8747871345029239,0.8920394907986348,0.9664673335003883,0.8747871345029239,0.8747871345029239,0.9912535612535612,11.833333333333334
508,BaseGA_knn,0.9656862745098039,0.8319595479199006,0.8234748538011696,0.820835074008227,0.9224702634045504,0.8234748538011696,0.8234748538011696,0.9902626558350908,3.7666666666666666
508,BaseGA_svm,0.9789215686274509,0.9067797211948823,0.8711637426900585,0.875939594558848,0.9513973463658161,0.8711637426900585,0.8711637426900585,0.9923298039715951,5.2
508,OriginalArchOA_knn,0.9713235294117647,0.895416398368423,0.8754198830409357,0.8781682599353069,0.9336736161828143,0.8754198830409357,0.8754198830409357,0.987460858298605,6.333333333333333
508,OriginalArchOA_svm,0.9772058823529411,0.8953799649309738,0.8581216374269006,0.857689102072946,0.9472518824866365,0.8581216374269006,0.8581216374269006,0.9902115765259724,5.7
508,OriginalDO_knn,0.9772058823529411,0.9140499957240146,0.8946,0.8961470486569628,0.947444771568946,0.8946,0.8946,0.9886832484344077,7.766666666666667
508,OriginalDO_svm,0.9816176470588236,0.9182079650217713,0.882106432748538,0.885577823773406,0.9575244187127098,0.882106432748538,0.882106432748538,0.9918533401369222,6.2
508,OriginalGBO_knn,0.9764705882352941,0.9010849289658804,0.9050269005847953,0.898352319609126,0.9458200817825174,0.9050269005847953,0.9050269005847953,0.9893403891793523,7.8
508,OriginalGBO_svm,0.9833333333333333,0.9319025575696442,0.8870023391812865,0.8980823645031282,0.9614772872875709,0.8870023391812865,0.8870023391812865,0.9918097546455755,6.9
508,OriginalJA_knn,0.9769607843137255,0.8975148896589793,0.8721508771929825,0.8783421379262176,0.9465662285574947,0.8721508771929825,0.8721508771929825,0.9884525485204602,9.133333333333333
508,OriginalJA_svm,0.9835784313725491,0.9169565810696769,0.876859649122807,0.8869140205500439,0.9619381373034798,0.876859649122807,0.876859649122807,0.9909548411787218,7.7
508,OriginalRUN_knn,0.9622549019607843,0.8071459348136447,0.8020175438596492,0.7999642380449717,0.9141165677614669,0.8020175438596492,0.8020175438596492,0.9877522727249054,3.7333333333333334
508,OriginalRUN_svm,0.9745098039215686,0.8595709497035422,0.8554912280701754,0.8441175019999572,0.941122045575478,0.8554912280701754,0.8554912280701754,0.9898669047922779,5.333333333333333
508,OriginalWOA_knn,0.9627450980392157,0.8251263827125654,0.8364912280701754,0.823060370416844,0.9155233902260598,0.8364912280701754,0.8364912280701754,0.9875077376023832,5.033333333333333
508,OriginalWOA_svm,0.9754901960784313,0.8563008084914325,0.8442456140350878,0.8368374924398357,0.9432824562930328,0.8442456140350878,0.8442456140350878,0.9894176553131777,5.066666666666666
508,PPSO_knn,0.9683823529411765,0.8494892335300178,0.8534818713450292,0.845888896848577,0.9274751123741434,0.8534818713450292,0.8534818713450292,0.9882782885987154,5.866666666666666
508,PPSO_svm,0.9754901960784313,0.837652368956547,0.8325672514619883,0.8270001966375242,0.9433465319890492,0.8325672514619883,0.8325672514619883,0.9876931581409193,5.233333333333333
509,BaseDE_knn,0.9517857142857142,0.8912905049638055,0.8801598372566114,0.8829127810588052,0.9008026159743234,0.8801598372566114,0.8801598372566114,0.9831828026857267,9.166666666666666
509,BaseDE_svm,0.9431547619047619,0.8561429036440524,0.8341049113629759,0.8416452159196677,0.8814284530467983,0.8341049113629759,0.8341049113629759,0.9772893653887806,10.366666666666667
509,BaseGA_knn,0.9452380952380952,0.8471423871189842,0.8344086021505376,0.8381480333469794,0.8862107070740136,0.8344086021505376,0.8344086021505376,0.9785358457873078,4.166666666666667
509,BaseGA_svm,0.9446428571428572,0.8074185353335604,0.8024469630921244,0.8028073843581118,0.8843700469252294,0.8024469630921244,0.8024469630921244,0.977795105046567,4.066666666666666
509,OriginalArchOA_knn,0.9434523809523809,0.8634915675638581,0.8380078465562336,0.844979443010163,0.8825616641132132,0.8380078465562336,0.8380078465562336,0.9785293480615118,4.8
509,OriginalArchOA_svm,0.9422619047619047,0.8239942624539704,0.8097689625108979,0.813014688850227,0.8795283406171863,0.8097689625108979,0.8097689625108979,0.9769081654754168,4.966666666666667
509,OriginalDO_knn,0.9407738095238095,0.8477167672269633,0.8308558558558558,0.8359908604583656,0.8769608654163942,0.8308558558558558,0.8308558558558558,0.9766287632661901,4.933333333333334
509,OriginalDO_svm,0.9413690476190476,0.8159326770838714,0.8061857018308631,0.80851519292508,0.8775439660867836,0.8061857018308631,0.8061857018308631,0.9760093134069742,4.6
509,OriginalGBO_knn,0.9440476190476191,0.8514975788993433,0.8358747457134554,0.8405644296547249,0.8840803059047624,0.8358747457134554,0.8358747457134554,0.979014511587611,5.233333333333333
509,OriginalGBO_svm,0.9410714285714286,0.8233579579566187,0.8088738738738738,0.8120476597394873,0.8768853577432199,0.8088738738738738,0.8088738738738738,0.9756584362139918,5.066666666666666
509,OriginalJA_knn,0.9488095238095239,0.8793135757040165,0.8531168265039233,0.8593234804655008,0.8937696649807042,0.8531168265039233,0.8531168265039233,0.9798256443578081,6.333333333333333
509,OriginalJA_svm,0.9386904761904762,0.8262446764973538,0.8077579192095321,0.8120892505289711,0.8724079426187658,0.8077579192095321,0.8077579192095321,0.9757548585267883,6.6
509,OriginalRUN_knn,0.9422619047619047,0.8527981051683481,0.8357861086893345,0.8402725937744865,0.880253086019889,0.8357861086893345,0.8357861086893345,0.9773608403725363,4.633333333333334
509,OriginalRUN_svm,0.9401785714285714,0.8196313441018811,0.8089784946236559,0.8110109362906369,0.8753866010875034,0.8089784946236559,0.8089784946236559,0.9765280485163526,4.5
509,OriginalWOA_knn,0.9440476190476191,0.8539439514642003,0.8425079918628305,0.8445473257165129,0.8836424578983013,0.8425079918628305,0.8425079918628305,0.9771724063244531,4.433333333333334
509,OriginalWOA_svm,0.9431547619047619,0.8336021042324855,0.8215402499273468,0.8242202587071612,0.8817708080937093,0.8215402499273468,0.8215402499273468,0.9780030322720381,4.9
509,PPSO_knn,0.9452380952380952,0.865962825291671,0.8415213600697471,0.8488997079551541,0.8861473770683223,0.8415213600697471,0.8415213600697471,0.9778352137357985,5.233333333333333
509,PPSO_svm,0.94375,0.8566352158274676,0.8283536762569021,0.8370154060309549,0.8827143240555091,0.8283536762569021,0.8283536762569021,0.976812865497076,5.333333333333333
510,BaseDE_knn,0.9600000000000001,0.8798052447769341,0.8216137931034484,0.8335301753056211,0.9263077766326753,0.8216137931034484,0.8216137931034484,0.981363072432038,12.433333333333334
510,BaseDE_svm,0.9630555555555557,0.7935457533557497,0.7998850574712645,0.7947839973151881,0.9321704728626069,0.7998850574712645,0.7998850574712645,0.9832327200258234,8.866666666666667
510,BaseGA_knn,0.9494444444444444,0.8074136781849633,0.8009340996168582,0.7981307240454426,0.9066175894058475,0.8009340996168582,0.8009340996168582,0.9798155824407699,4.766666666666667
510,BaseGA_svm,0.9611111111111111,0.7893924973630695,0.7968390804597701,0.7914914970338446,0.928391057755725,0.7968390804597701,0.7968390804597701,0.9831141846659089,4.933333333333334
510,OriginalArchOA_knn,0.9530555555555557,0.8397984393063642,0.8090022988505747,0.8139596252745974,0.913284790830235,0.8090022988505747,0.8090022988505747,0.9795692611569674,5.766666666666667
510,OriginalArchOA_svm,0.9600000000000001,0.7825370476073226,0.7944827586206897,0.7883842546104038,0.9263660966868947,0.7944827586206897,0.7944827586206897,0.9818593322386426,4.766666666666667
510,OriginalDO_knn,0.9586111111111112,0.8177847384860361,0.8049149425287356,0.8049147385803247,0.9237194342448242,0.8049149425287356,0.8049149425287356,0.982545955959749,9.133333333333333
510,OriginalDO_svm,0.9605555555555557,0.7846964790508415,0.7968022988505747,0.7903325347558919,0.9274202714865376,0.7968022988505747,0.7968022988505747,0.9828138324000394,4.333333333333333
510,OriginalGBO_knn,0.9561111111111111,0.8338695556844963,0.8113256704980844,0.8158982925715186,0.918949907109085,0.8113256704980844,0.8113256704980844,0.9814729204384377,7.666666666666667
510,OriginalGBO_svm,0.9600000000000001,0.7886677958296026,0.7962015325670498,0.790791514303605,0.9263586281613053,0.7962015325670498,0.7962015325670498,0.9824900144555317,5.033333333333333
510,OriginalJA_knn,0.9555555555555556,0.8426905091093589,0.8111747126436782,0.817197742318334,0.9179257230444393,0.8111747126436782,0.8111747126436782,0.980044691329549,8.2
510,OriginalJA_svm,0.9591666666666667,0.7794841606051504,0.7942160919540231,0.7866242268809803,0.9248903986464142,0.7942160919540231,0.7942160919540231,0.9824628210925063,5.4
510,OriginalRUN_knn,0.9519444444444445,0.8170643496650162,0.8060176245210727,0.8066925775667265,0.9110917201727217,0.8060176245210727,0.8060176245210727,0.9805890076939553,5.433333333333334
510,OriginalRUN_svm,0.9602777777777778,0.781546624346253,0.7948536398467433,0.7880674847275037,0.9268751643698085,0.7948536398467433,0.7948536398467433,0.9827721499445639,4.466666666666667
510,OriginalWOA_knn,0.9569444444444445,0.8514370826911656,0.8144275862068966,0.8214497417752527,0.9204602924850385,0.8144275862068966,0.8144275862068966,0.9817441926329562,5.7
510,OriginalWOA_svm,0.9572222222222223,0.7784919135320486,0.7938758620689655,0.7858372658759055,0.9217053190121937,0.7938758620689655,0.7938758620689655,0.981618870662349,4.333333333333333
510,PPSO_knn,0.9538888888888889,0.8235726780760045,0.8071770114942528,0.8095987883947231,0.9147002870956762,0.8071770114942528,0.8071770114942528,0.9814309011550392,6.466666666666667
510,PPSO_svm,0.9591666666666667,0.7797920572750842,0.7942160919540231,0.7867892748017772,0.9248720187398167,0.7942160919540231,0.7942160919540231,0.9819819150253933,4.066666666666666
511,BaseDE_knn,0.9458333333333333,0.9237257698926005,0.9465514403292181,0.9328449350292252,0.8973363752783707,0.9465514403292181,0.9465514403292181,0.9811204351204351,14.2
511,BaseDE_svm,0.9466666666666668,0.9227169559657901,0.9672510288065844,0.9396138362377298,0.9030379923987824,0.9672510288065844,0.9672510288065844,0.9851639471639473,11.2
511,BaseGA_knn,0.9455555555555556,0.9175469699072838,0.9354756025867136,0.923492180905853,0.8966890897922695,0.9354756025867136,0.9354756025867136,0.9819567333625924,3.466666666666667
511,BaseGA_svm,0.9458333333333333,0.9185683643841539,0.9646666666666667,0.936491986016278,0.9012471369099685,0.9646666666666667,0.9646666666666667,0.9849885650239633,5.433333333333334
511,OriginalArchOA_knn,0.9419444444444445,0.9164775354877575,0.9390099941211053,0.9244461108152999,0.8907440571302003,0.9390099941211053,0.9390099941211053,0.9804990545344527,5.833333333333333
